dataset,subject,task,n_windows,stress_ratio,mean_quality,has_physio,has_audio,has_video
workstress3d,S2,window_2129,1,0.0,1.0,True,False,False
workstress3d,S2,window_2130,1,0.0,1.0,True,False,False
workstress3d,S2,window_2131,1,0.0,1.0,True,False,False
workstress3d,S2,window_2132,1,0.0,1.0,True,False,False
workstress3d,S2,window_2133,1,0.0,1.0,True,False,False
workstress3d,S2,window_2134,1,0.0,1.0,True,False,False
workstress3d,S2,window_2135,1,0.0,1.0,True,False,False
workstress3d,S2,window_2136,1,0.0,1.0,True,False,False
workstress3d,S2,window_2137,1,0.0,1.0,True,False,False
workstress3d,S2,window_2138,1,0.0,1.0,True,False,False
workstress3d,S2,window_2139,1,0.0,1.0,True,False,False
workstress3d,S2,window_2140,1,0.0,1.0,True,False,False
workstress3d,S2,window_2141,1,0.0,1.0,True,False,False
workstress3d,S2,window_2142,1,0.0,1.0,True,False,False
workstress3d,S2,window_2143,1,0.0,1.0,True,False,False
workstress3d,S2,window_2144,1,0.0,1.0,True,False,False
workstress3d,S2,window_2145,1,0.0,1.0,True,False,False
workstress3d,S2,window_2146,1,0.0,1.0,True,False,False
workstress3d,S2,window_2147,1,0.0,1.0,True,False,False
workstress3d,S2,window_2148,1,0.0,1.0,True,False,False
workstress3d,S2,window_2149,1,0.0,1.0,True,False,False
workstress3d,S2,window_2150,1,0.0,1.0,True,False,False
workstress3d,S2,window_2151,1,0.0,1.0,True,False,False
workstress3d,S2,window_2152,1,0.0,1.0,True,False,False
workstress3d,S2,window_2153,1,0.0,1.0,True,False,False
workstress3d,S2,window_2154,1,0.0,1.0,True,False,False
workstress3d,S2,window_2155,1,0.0,1.0,True,False,False
workstress3d,S2,window_2156,1,0.0,1.0,True,False,False
workstress3d,S2,window_2157,1,0.0,1.0,True,False,False
workstress3d,S2,window_2158,1,0.0,1.0,True,False,False
workstress3d,S2,window_2159,1,0.0,1.0,True,False,False
workstress3d,S2,window_2160,1,0.0,1.0,True,False,False
workstress3d,S2,window_2161,1,0.0,1.0,True,False,False
workstress3d,S2,window_2162,1,0.0,1.0,True,False,False
workstress3d,S2,window_2163,1,0.0,1.0,True,False,False
workstress3d,S2,window_2164,1,0.0,1.0,True,False,False
workstress3d,S2,window_2165,1,0.0,1.0,True,False,False
workstress3d,S2,window_2166,1,0.0,1.0,True,False,False
workstress3d,S2,window_2167,1,0.0,1.0,True,False,False
workstress3d,S2,window_2168,1,0.0,1.0,True,False,False
workstress3d,S2,window_2169,1,0.0,1.0,True,False,False
workstress3d,S2,window_2170,1,0.0,1.0,True,False,False
workstress3d,S2,window_2171,1,0.0,1.0,True,False,False
workstress3d,S2,window_2172,1,0.0,1.0,True,False,False
workstress3d,S2,window_2173,1,0.0,1.0,True,False,False
workstress3d,S2,window_2174,1,0.0,1.0,True,False,False
workstress3d,S2,window_2175,1,0.0,1.0,True,False,False
workstress3d,S2,window_2176,1,0.0,1.0,True,False,False
workstress3d,S2,window_2177,1,0.0,1.0,True,False,False
workstress3d,S2,window_2178,1,0.0,1.0,True,False,False
workstress3d,S2,window_2179,1,0.0,1.0,True,False,False
workstress3d,S2,window_2180,1,0.0,1.0,True,False,False
workstress3d,S2,window_2181,1,0.0,1.0,True,False,False
workstress3d,S2,window_2182,1,0.0,1.0,True,False,False
workstress3d,S2,window_2183,1,0.0,1.0,True,False,False
workstress3d,S2,window_2184,1,0.0,1.0,True,False,False
workstress3d,S2,window_2185,1,0.0,1.0,True,False,False
workstress3d,S2,window_2186,1,0.0,1.0,True,False,False
workstress3d,S2,window_2187,1,0.0,1.0,True,False,False
workstress3d,S2,window_2188,1,0.0,1.0,True,False,False
workstress3d,S2,window_2189,1,0.0,1.0,True,False,False
workstress3d,S2,window_2190,1,0.0,1.0,True,False,False
workstress3d,S2,window_2191,1,0.0,1.0,True,False,False
workstress3d,S2,window_2192,1,0.0,1.0,True,False,False
workstress3d,S2,window_2193,1,0.0,1.0,True,False,False
workstress3d,S2,window_2194,1,0.0,1.0,True,False,False
workstress3d,S2,window_2195,1,0.0,1.0,True,False,False
workstress3d,S2,window_2196,1,0.0,1.0,True,False,False
workstress3d,S2,window_2197,1,0.0,1.0,True,False,False
workstress3d,S2,window_2198,1,0.0,1.0,True,False,False
workstress3d,S2,window_2199,1,0.0,1.0,True,False,False
workstress3d,S2,window_2200,1,0.0,1.0,True,False,False
workstress3d,S2,window_2201,1,0.0,1.0,True,False,False
workstress3d,S2,window_2202,1,0.0,1.0,True,False,False
workstress3d,S2,window_2203,1,0.0,1.0,True,False,False
workstress3d,S2,window_2204,1,0.0,1.0,True,False,False
workstress3d,S2,window_2205,1,0.0,1.0,True,False,False
workstress3d,S2,window_2206,1,0.0,1.0,True,False,False
workstress3d,S2,window_2207,1,0.0,1.0,True,False,False
workstress3d,S2,window_2208,1,0.0,1.0,True,False,False
workstress3d,S2,window_2209,1,0.0,1.0,True,False,False
workstress3d,S2,window_2210,1,0.0,1.0,True,False,False
workstress3d,S2,window_2211,1,0.0,1.0,True,False,False
workstress3d,S2,window_2212,1,0.0,1.0,True,False,False
workstress3d,S2,window_2213,1,0.0,1.0,True,False,False
workstress3d,S2,window_2214,1,0.0,1.0,True,False,False
workstress3d,S2,window_2215,1,0.0,1.0,True,False,False
workstress3d,S2,window_2216,1,0.0,1.0,True,False,False
workstress3d,S2,window_2217,1,0.0,1.0,True,False,False
workstress3d,S2,window_2218,1,0.0,1.0,True,False,False
workstress3d,S2,window_2219,1,0.0,1.0,True,False,False
workstress3d,S2,window_2220,1,0.0,1.0,True,False,False
workstress3d,S2,window_2221,1,0.0,1.0,True,False,False
workstress3d,S2,window_2222,1,0.0,1.0,True,False,False
workstress3d,S2,window_2223,1,0.0,1.0,True,False,False
workstress3d,S2,window_2224,1,0.0,1.0,True,False,False
workstress3d,S2,window_2225,1,0.0,1.0,True,False,False
workstress3d,S2,window_2226,1,0.0,1.0,True,False,False
workstress3d,S2,window_2227,1,0.0,1.0,True,False,False
workstress3d,S2,window_2228,1,0.0,1.0,True,False,False
workstress3d,S2,window_2229,1,0.0,1.0,True,False,False
workstress3d,S2,window_2230,1,0.0,1.0,True,False,False
workstress3d,S2,window_2231,1,0.0,1.0,True,False,False
workstress3d,S2,window_2232,1,0.0,1.0,True,False,False
workstress3d,S2,window_2233,1,0.0,1.0,True,False,False
workstress3d,S2,window_2234,1,0.0,1.0,True,False,False
workstress3d,S2,window_2235,1,0.0,1.0,True,False,False
workstress3d,S2,window_2236,1,0.0,1.0,True,False,False
workstress3d,S2,window_2237,1,0.0,1.0,True,False,False
workstress3d,S2,window_2238,1,0.0,1.0,True,False,False
workstress3d,S2,window_2239,1,0.0,1.0,True,False,False
workstress3d,S2,window_2240,1,0.0,1.0,True,False,False
workstress3d,S2,window_2241,1,0.0,1.0,True,False,False
workstress3d,S2,window_2242,1,0.0,1.0,True,False,False
workstress3d,S2,window_2243,1,0.0,1.0,True,False,False
workstress3d,S2,window_2244,1,0.0,1.0,True,False,False
workstress3d,S2,window_2245,1,0.0,1.0,True,False,False
workstress3d,S2,window_2246,1,0.0,1.0,True,False,False
workstress3d,S2,window_2247,1,0.0,1.0,True,False,False
workstress3d,S2,window_2248,1,0.0,1.0,True,False,False
workstress3d,S2,window_2249,1,0.0,1.0,True,False,False
workstress3d,S2,window_2250,1,0.0,1.0,True,False,False
workstress3d,S2,window_2251,1,0.0,1.0,True,False,False
workstress3d,S2,window_2252,1,0.0,1.0,True,False,False
workstress3d,S2,window_2253,1,0.0,1.0,True,False,False
workstress3d,S2,window_2254,1,0.0,1.0,True,False,False
workstress3d,S2,window_2255,1,0.0,1.0,True,False,False
workstress3d,S2,window_2256,1,0.0,1.0,True,False,False
workstress3d,S2,window_2257,1,0.0,1.0,True,False,False
workstress3d,S2,window_2258,1,0.0,1.0,True,False,False
workstress3d,S2,window_2259,1,0.0,1.0,True,False,False
workstress3d,S2,window_2260,1,0.0,1.0,True,False,False
workstress3d,S2,window_2261,1,0.0,1.0,True,False,False
workstress3d,S2,window_2262,1,0.0,1.0,True,False,False
workstress3d,S2,window_2263,1,0.0,1.0,True,False,False
workstress3d,S2,window_2264,1,0.0,1.0,True,False,False
workstress3d,S2,window_2265,1,0.0,1.0,True,False,False
workstress3d,S2,window_2266,1,0.0,1.0,True,False,False
workstress3d,S2,window_2267,1,0.0,1.0,True,False,False
workstress3d,S2,window_2268,1,0.0,1.0,True,False,False
workstress3d,S2,window_2269,1,0.0,1.0,True,False,False
workstress3d,S2,window_2270,1,0.0,1.0,True,False,False
workstress3d,S2,window_2271,1,0.0,1.0,True,False,False
workstress3d,S2,window_2272,1,0.0,1.0,True,False,False
workstress3d,S2,window_2273,1,0.0,1.0,True,False,False
workstress3d,S2,window_2274,1,0.0,1.0,True,False,False
workstress3d,S2,window_2275,1,0.0,1.0,True,False,False
workstress3d,S2,window_2276,1,0.0,1.0,True,False,False
workstress3d,S2,window_2277,1,0.0,1.0,True,False,False
workstress3d,S2,window_2278,1,0.0,1.0,True,False,False
workstress3d,S2,window_2279,1,0.0,1.0,True,False,False
workstress3d,S2,window_2280,1,0.0,1.0,True,False,False
workstress3d,S2,window_2281,1,0.0,1.0,True,False,False
workstress3d,S2,window_2282,1,0.0,1.0,True,False,False
workstress3d,S2,window_2283,1,0.0,1.0,True,False,False
workstress3d,S2,window_2284,1,0.0,1.0,True,False,False
workstress3d,S2,window_2285,1,0.0,1.0,True,False,False
workstress3d,S2,window_2286,1,0.0,1.0,True,False,False
workstress3d,S2,window_2287,1,0.0,1.0,True,False,False
workstress3d,S2,window_2288,1,0.0,1.0,True,False,False
workstress3d,S2,window_2289,1,0.0,1.0,True,False,False
workstress3d,S2,window_2290,1,0.0,1.0,True,False,False
workstress3d,S2,window_2291,1,0.0,1.0,True,False,False
workstress3d,S2,window_2292,1,0.0,1.0,True,False,False
workstress3d,S2,window_2293,1,0.0,1.0,True,False,False
workstress3d,S2,window_2294,1,0.0,1.0,True,False,False
workstress3d,S2,window_2295,1,0.0,1.0,True,False,False
workstress3d,S2,window_2296,1,0.0,1.0,True,False,False
workstress3d,S2,window_2297,1,0.0,1.0,True,False,False
workstress3d,S2,window_2298,1,0.0,1.0,True,False,False
workstress3d,S2,window_2299,1,0.0,1.0,True,False,False
workstress3d,S2,window_2300,1,0.0,1.0,True,False,False
workstress3d,S2,window_2301,1,0.0,1.0,True,False,False
workstress3d,S2,window_2302,1,0.0,1.0,True,False,False
workstress3d,S2,window_2303,1,0.0,1.0,True,False,False
workstress3d,S2,window_2304,1,0.0,1.0,True,False,False
workstress3d,S2,window_2305,1,0.0,1.0,True,False,False
workstress3d,S2,window_2306,1,0.0,1.0,True,False,False
workstress3d,S2,window_2307,1,0.0,1.0,True,False,False
workstress3d,S2,window_2308,1,0.0,1.0,True,False,False
workstress3d,S2,window_2309,1,0.0,1.0,True,False,False
workstress3d,S2,window_2310,1,0.0,1.0,True,False,False
workstress3d,S2,window_2311,1,0.0,1.0,True,False,False
workstress3d,S2,window_2312,1,0.0,1.0,True,False,False
workstress3d,S2,window_2313,1,0.0,1.0,True,False,False
workstress3d,S2,window_2314,1,0.0,1.0,True,False,False
workstress3d,S2,window_2315,1,0.0,1.0,True,False,False
workstress3d,S2,window_2316,1,0.0,1.0,True,False,False
workstress3d,S2,window_2317,1,0.0,1.0,True,False,False
workstress3d,S2,window_2318,1,0.0,1.0,True,False,False
workstress3d,S2,window_2319,1,0.0,1.0,True,False,False
workstress3d,S2,window_2320,1,0.0,1.0,True,False,False
workstress3d,S2,window_2321,1,0.0,1.0,True,False,False
workstress3d,S2,window_2322,1,0.0,1.0,True,False,False
workstress3d,S2,window_2323,1,0.0,1.0,True,False,False
workstress3d,S2,window_2324,1,0.0,1.0,True,False,False
workstress3d,S2,window_2325,1,0.0,1.0,True,False,False
workstress3d,S2,window_2326,1,0.0,1.0,True,False,False
workstress3d,S2,window_2327,1,0.0,1.0,True,False,False
workstress3d,S2,window_2328,1,0.0,1.0,True,False,False
workstress3d,S2,window_2329,1,0.0,1.0,True,False,False
workstress3d,S2,window_2330,1,0.0,1.0,True,False,False
workstress3d,S2,window_2331,1,0.0,1.0,True,False,False
workstress3d,S2,window_2332,1,0.0,1.0,True,False,False
workstress3d,S2,window_2333,1,0.0,1.0,True,False,False
workstress3d,S2,window_2334,1,0.0,1.0,True,False,False
workstress3d,S2,window_2335,1,0.0,1.0,True,False,False
workstress3d,S2,window_2336,1,0.0,1.0,True,False,False
workstress3d,S2,window_2337,1,0.0,1.0,True,False,False
workstress3d,S2,window_2338,1,0.0,1.0,True,False,False
workstress3d,S2,window_2339,1,0.0,1.0,True,False,False
workstress3d,S2,window_2340,1,0.0,1.0,True,False,False
workstress3d,S2,window_2341,1,0.0,1.0,True,False,False
workstress3d,S2,window_2342,1,0.0,1.0,True,False,False
workstress3d,S2,window_2343,1,0.0,1.0,True,False,False
workstress3d,S2,window_2344,1,0.0,1.0,True,False,False
workstress3d,S2,window_2345,1,0.0,1.0,True,False,False
workstress3d,S2,window_2346,1,0.0,1.0,True,False,False
workstress3d,S2,window_2347,1,0.0,1.0,True,False,False
workstress3d,S2,window_2348,1,0.0,1.0,True,False,False
workstress3d,S2,window_2349,1,0.0,1.0,True,False,False
workstress3d,S2,window_2350,1,0.0,1.0,True,False,False
workstress3d,S2,window_2351,1,0.0,1.0,True,False,False
workstress3d,S2,window_2352,1,0.0,1.0,True,False,False
workstress3d,S2,window_2353,1,0.0,1.0,True,False,False
workstress3d,S2,window_2354,1,0.0,1.0,True,False,False
workstress3d,S2,window_2355,1,0.0,1.0,True,False,False
workstress3d,S2,window_2356,1,0.0,1.0,True,False,False
workstress3d,S2,window_2357,1,0.0,1.0,True,False,False
workstress3d,S2,window_2358,1,0.0,1.0,True,False,False
workstress3d,S2,window_2359,1,0.0,1.0,True,False,False
workstress3d,S2,window_2360,1,0.0,1.0,True,False,False
workstress3d,S2,window_2361,1,0.0,1.0,True,False,False
workstress3d,S2,window_2362,1,0.0,1.0,True,False,False
workstress3d,S2,window_2363,1,0.0,1.0,True,False,False
workstress3d,S2,window_2364,1,0.0,1.0,True,False,False
workstress3d,S2,window_2365,1,0.0,1.0,True,False,False
workstress3d,S2,window_2366,1,0.0,1.0,True,False,False
workstress3d,S2,window_2367,1,0.0,1.0,True,False,False
workstress3d,S2,window_2368,1,0.0,1.0,True,False,False
workstress3d,S2,window_2369,1,0.0,1.0,True,False,False
workstress3d,S2,window_2370,1,0.0,1.0,True,False,False
workstress3d,S2,window_2371,1,0.0,1.0,True,False,False
workstress3d,S2,window_2372,1,0.0,1.0,True,False,False
workstress3d,S2,window_2373,1,0.0,1.0,True,False,False
workstress3d,S2,window_2374,1,0.0,1.0,True,False,False
workstress3d,S2,window_2375,1,0.0,1.0,True,False,False
workstress3d,S2,window_2376,1,0.0,1.0,True,False,False
workstress3d,S2,window_2377,1,0.0,1.0,True,False,False
workstress3d,S2,window_2378,1,0.0,1.0,True,False,False
workstress3d,S2,window_2379,1,0.0,1.0,True,False,False
workstress3d,S2,window_2380,1,0.0,1.0,True,False,False
workstress3d,S2,window_2381,1,0.0,1.0,True,False,False
workstress3d,S2,window_2382,1,0.0,1.0,True,False,False
workstress3d,S2,window_2383,1,0.0,1.0,True,False,False
workstress3d,S2,window_2384,1,0.0,1.0,True,False,False
workstress3d,S2,window_2385,1,0.0,1.0,True,False,False
workstress3d,S2,window_2386,1,0.0,1.0,True,False,False
workstress3d,S2,window_2387,1,0.0,1.0,True,False,False
workstress3d,S2,window_2388,1,0.0,1.0,True,False,False
workstress3d,S2,window_2389,1,0.0,1.0,True,False,False
workstress3d,S2,window_2390,1,0.0,1.0,True,False,False
workstress3d,S2,window_2391,1,0.0,1.0,True,False,False
workstress3d,S2,window_2392,1,0.0,1.0,True,False,False
workstress3d,S2,window_2393,1,0.0,1.0,True,False,False
workstress3d,S2,window_2394,1,0.0,1.0,True,False,False
workstress3d,S2,window_2395,1,0.0,1.0,True,False,False
workstress3d,S2,window_2396,1,0.0,1.0,True,False,False
workstress3d,S2,window_2397,1,0.0,1.0,True,False,False
workstress3d,S2,window_2398,1,0.0,1.0,True,False,False
workstress3d,S2,window_2399,1,0.0,1.0,True,False,False
workstress3d,S2,window_2400,1,0.0,1.0,True,False,False
workstress3d,S2,window_2401,1,0.0,1.0,True,False,False
workstress3d,S2,window_2402,1,0.0,1.0,True,False,False
workstress3d,S2,window_2403,1,0.0,1.0,True,False,False
workstress3d,S2,window_2404,1,0.0,1.0,True,False,False
workstress3d,S2,window_2405,1,0.0,1.0,True,False,False
workstress3d,S2,window_2406,1,0.0,1.0,True,False,False
workstress3d,S2,window_2407,1,0.0,1.0,True,False,False
workstress3d,S2,window_2408,1,0.0,1.0,True,False,False
workstress3d,S2,window_2409,1,0.0,1.0,True,False,False
workstress3d,S2,window_2410,1,0.0,1.0,True,False,False
workstress3d,S2,window_2411,1,0.0,1.0,True,False,False
workstress3d,S2,window_2412,1,0.0,1.0,True,False,False
workstress3d,S2,window_2413,1,0.0,1.0,True,False,False
workstress3d,S2,window_2414,1,0.0,1.0,True,False,False
workstress3d,S2,window_2415,1,0.0,1.0,True,False,False
workstress3d,S2,window_2416,1,0.0,1.0,True,False,False
workstress3d,S2,window_2417,1,0.0,1.0,True,False,False
workstress3d,S2,window_2418,1,0.0,1.0,True,False,False
workstress3d,S2,window_2419,1,0.0,1.0,True,False,False
workstress3d,S2,window_2420,1,0.0,1.0,True,False,False
workstress3d,S2,window_2421,1,0.0,1.0,True,False,False
workstress3d,S2,window_2422,1,0.0,1.0,True,False,False
workstress3d,S2,window_2423,1,0.0,1.0,True,False,False
workstress3d,S2,window_2424,1,0.0,1.0,True,False,False
workstress3d,S2,window_2425,1,0.0,1.0,True,False,False
workstress3d,S2,window_2426,1,0.0,1.0,True,False,False
workstress3d,S2,window_2427,1,0.0,1.0,True,False,False
workstress3d,S2,window_2428,1,0.0,1.0,True,False,False
workstress3d,S2,window_2429,1,0.0,1.0,True,False,False
workstress3d,S2,window_2430,1,0.0,1.0,True,False,False
workstress3d,S2,window_2431,1,0.0,1.0,True,False,False
workstress3d,S2,window_2432,1,0.0,1.0,True,False,False
workstress3d,S2,window_2433,1,0.0,1.0,True,False,False
workstress3d,S2,window_2434,1,0.0,1.0,True,False,False
workstress3d,S2,window_2435,1,0.0,1.0,True,False,False
workstress3d,S2,window_2436,1,0.0,1.0,True,False,False
workstress3d,S2,window_2437,1,0.0,1.0,True,False,False
workstress3d,S2,window_2438,1,0.0,1.0,True,False,False
workstress3d,S2,window_2439,1,0.0,1.0,True,False,False
workstress3d,S2,window_2440,1,0.0,1.0,True,False,False
workstress3d,S2,window_2441,1,0.0,1.0,True,False,False
workstress3d,S2,window_2442,1,0.0,1.0,True,False,False
workstress3d,S2,window_2443,1,0.0,1.0,True,False,False
workstress3d,S2,window_2444,1,0.0,1.0,True,False,False
workstress3d,S2,window_2445,1,0.0,1.0,True,False,False
workstress3d,S2,window_2446,1,0.0,1.0,True,False,False
workstress3d,S2,window_2447,1,0.0,1.0,True,False,False
workstress3d,S2,window_2448,1,0.0,1.0,True,False,False
workstress3d,S2,window_2449,1,0.0,1.0,True,False,False
workstress3d,S2,window_2450,1,0.0,1.0,True,False,False
workstress3d,S2,window_2451,1,0.0,1.0,True,False,False
workstress3d,S2,window_2452,1,0.0,1.0,True,False,False
workstress3d,S2,window_2453,1,0.0,1.0,True,False,False
workstress3d,S2,window_2454,1,0.0,1.0,True,False,False
workstress3d,S2,window_2455,1,0.0,1.0,True,False,False
workstress3d,S2,window_2456,1,0.0,1.0,True,False,False
workstress3d,S2,window_2457,1,0.0,1.0,True,False,False
workstress3d,S2,window_2458,1,0.0,1.0,True,False,False
workstress3d,S2,window_2459,1,0.0,1.0,True,False,False
workstress3d,S2,window_2460,1,0.0,1.0,True,False,False
workstress3d,S2,window_2461,1,0.0,1.0,True,False,False
workstress3d,S2,window_2462,1,0.0,1.0,True,False,False
workstress3d,S2,window_2463,1,0.0,1.0,True,False,False
workstress3d,S2,window_2464,1,0.0,1.0,True,False,False
workstress3d,S2,window_2465,1,0.0,1.0,True,False,False
workstress3d,S2,window_2466,1,0.0,1.0,True,False,False
workstress3d,S2,window_2467,1,0.0,1.0,True,False,False
workstress3d,S2,window_2468,1,0.0,1.0,True,False,False
workstress3d,S2,window_2469,1,0.0,1.0,True,False,False
workstress3d,S2,window_2470,1,0.0,1.0,True,False,False
workstress3d,S2,window_2471,1,0.0,1.0,True,False,False
workstress3d,S2,window_2472,1,0.0,1.0,True,False,False
workstress3d,S2,window_2473,1,0.0,1.0,True,False,False
workstress3d,S2,window_2474,1,0.0,1.0,True,False,False
workstress3d,S2,window_2475,1,0.0,1.0,True,False,False
workstress3d,S2,window_2476,1,0.0,1.0,True,False,False
workstress3d,S2,window_2477,1,0.0,1.0,True,False,False
workstress3d,S2,window_2478,1,0.0,1.0,True,False,False
workstress3d,S2,window_2479,1,0.0,1.0,True,False,False
workstress3d,S2,window_2480,1,0.0,1.0,True,False,False
workstress3d,S2,window_2481,1,0.0,1.0,True,False,False
workstress3d,S2,window_2482,1,0.0,1.0,True,False,False
workstress3d,S2,window_2483,1,0.0,1.0,True,False,False
workstress3d,S2,window_2484,1,0.0,1.0,True,False,False
workstress3d,S2,window_2485,1,0.0,1.0,True,False,False
workstress3d,S2,window_2486,1,0.0,1.0,True,False,False
workstress3d,S2,window_2487,1,0.0,1.0,True,False,False
workstress3d,S2,window_2488,1,0.0,1.0,True,False,False
workstress3d,S2,window_2489,1,0.0,1.0,True,False,False
workstress3d,S2,window_2490,1,0.0,1.0,True,False,False
workstress3d,S2,window_2491,1,0.0,1.0,True,False,False
workstress3d,S2,window_2492,1,0.0,1.0,True,False,False
workstress3d,S2,window_2493,1,0.0,1.0,True,False,False
workstress3d,S2,window_2494,1,0.0,1.0,True,False,False
workstress3d,S2,window_2495,1,0.0,1.0,True,False,False
workstress3d,S2,window_2496,1,0.0,1.0,True,False,False
workstress3d,S2,window_2497,1,0.0,1.0,True,False,False
workstress3d,S2,window_2498,1,0.0,1.0,True,False,False
workstress3d,S2,window_2499,1,0.0,1.0,True,False,False
workstress3d,S2,window_2500,1,0.0,1.0,True,False,False
workstress3d,S2,window_2501,1,0.0,1.0,True,False,False
workstress3d,S2,window_2502,1,0.0,1.0,True,False,False
workstress3d,S2,window_2503,1,0.0,1.0,True,False,False
workstress3d,S2,window_2504,1,0.0,1.0,True,False,False
workstress3d,S2,window_2505,1,0.0,1.0,True,False,False
workstress3d,S2,window_2506,1,0.0,1.0,True,False,False
workstress3d,S2,window_2507,1,0.0,1.0,True,False,False
workstress3d,S2,window_2508,1,0.0,1.0,True,False,False
workstress3d,S2,window_2509,1,0.0,1.0,True,False,False
workstress3d,S2,window_2510,1,0.0,1.0,True,False,False
workstress3d,S2,window_2511,1,0.0,1.0,True,False,False
workstress3d,S2,window_2512,1,0.0,1.0,True,False,False
workstress3d,S2,window_2513,1,0.0,1.0,True,False,False
workstress3d,S2,window_2514,1,0.0,1.0,True,False,False
workstress3d,S2,window_2515,1,0.0,1.0,True,False,False
workstress3d,S2,window_2516,1,0.0,1.0,True,False,False
workstress3d,S2,window_2517,1,0.0,1.0,True,False,False
workstress3d,S2,window_2518,1,0.0,1.0,True,False,False
workstress3d,S2,window_2519,1,0.0,1.0,True,False,False
workstress3d,S2,window_2520,1,0.0,1.0,True,False,False
workstress3d,S2,window_2521,1,0.0,1.0,True,False,False
workstress3d,S2,window_2522,1,0.0,1.0,True,False,False
workstress3d,S2,window_2523,1,0.0,1.0,True,False,False
workstress3d,S2,window_2524,1,0.0,1.0,True,False,False
workstress3d,S2,window_2525,1,0.0,1.0,True,False,False
workstress3d,S2,window_2526,1,0.0,1.0,True,False,False
workstress3d,S2,window_2527,1,0.0,1.0,True,False,False
workstress3d,S2,window_2528,1,0.0,1.0,True,False,False
workstress3d,S2,window_2529,1,0.0,1.0,True,False,False
workstress3d,S2,window_2530,1,0.0,1.0,True,False,False
workstress3d,S2,window_2531,1,0.0,1.0,True,False,False
workstress3d,S2,window_2532,1,0.0,1.0,True,False,False
workstress3d,S2,window_2533,1,0.0,1.0,True,False,False
workstress3d,S2,window_2534,1,0.0,1.0,True,False,False
workstress3d,S2,window_2535,1,0.0,1.0,True,False,False
workstress3d,S2,window_2536,1,0.0,1.0,True,False,False
workstress3d,S2,window_2537,1,0.0,1.0,True,False,False
workstress3d,S2,window_2538,1,0.0,1.0,True,False,False
workstress3d,S2,window_2539,1,0.0,1.0,True,False,False
workstress3d,S2,window_2540,1,0.0,1.0,True,False,False
workstress3d,S2,window_2541,1,0.0,1.0,True,False,False
workstress3d,S2,window_2542,1,0.0,1.0,True,False,False
workstress3d,S2,window_2543,1,0.0,1.0,True,False,False
workstress3d,S2,window_2544,1,0.0,1.0,True,False,False
workstress3d,S2,window_2545,1,0.0,1.0,True,False,False
workstress3d,S2,window_2546,1,0.0,1.0,True,False,False
workstress3d,S2,window_2547,1,0.0,1.0,True,False,False
workstress3d,S2,window_2548,1,0.0,1.0,True,False,False
workstress3d,S2,window_2549,1,0.0,1.0,True,False,False
workstress3d,S2,window_2550,1,0.0,1.0,True,False,False
workstress3d,S2,window_2551,1,0.0,1.0,True,False,False
workstress3d,S2,window_2552,1,0.0,1.0,True,False,False
workstress3d,S2,window_2553,1,0.0,1.0,True,False,False
workstress3d,S2,window_2554,1,0.0,1.0,True,False,False
workstress3d,S2,window_2555,1,0.0,1.0,True,False,False
workstress3d,S2,window_2556,1,0.0,1.0,True,False,False
workstress3d,S2,window_2557,1,0.0,1.0,True,False,False
workstress3d,S2,window_2558,1,0.0,1.0,True,False,False
workstress3d,S2,window_2559,1,0.0,1.0,True,False,False
workstress3d,S2,window_2560,1,0.0,1.0,True,False,False
workstress3d,S2,window_2561,1,0.0,1.0,True,False,False
workstress3d,S2,window_2562,1,0.0,1.0,True,False,False
workstress3d,S2,window_2563,1,0.0,1.0,True,False,False
workstress3d,S2,window_2564,1,0.0,1.0,True,False,False
workstress3d,S2,window_2565,1,0.0,1.0,True,False,False
workstress3d,S2,window_2566,1,0.0,1.0,True,False,False
workstress3d,S2,window_2567,1,0.0,1.0,True,False,False
workstress3d,S2,window_2568,1,0.0,1.0,True,False,False
workstress3d,S2,window_2569,1,0.0,1.0,True,False,False
workstress3d,S2,window_2570,1,0.0,1.0,True,False,False
workstress3d,S2,window_2571,1,0.0,1.0,True,False,False
workstress3d,S2,window_2572,1,0.0,1.0,True,False,False
workstress3d,S2,window_2573,1,0.0,1.0,True,False,False
workstress3d,S2,window_2574,1,0.0,1.0,True,False,False
workstress3d,S2,window_2575,1,0.0,1.0,True,False,False
workstress3d,S2,window_2576,1,0.0,1.0,True,False,False
workstress3d,S2,window_2577,1,0.0,1.0,True,False,False
workstress3d,S2,window_2578,1,0.0,1.0,True,False,False
workstress3d,S2,window_2579,1,0.0,1.0,True,False,False
workstress3d,S2,window_2580,1,0.0,1.0,True,False,False
workstress3d,S2,window_2581,1,0.0,1.0,True,False,False
workstress3d,S2,window_2582,1,0.0,1.0,True,False,False
workstress3d,S2,window_2583,1,0.0,1.0,True,False,False
workstress3d,S2,window_2584,1,0.0,1.0,True,False,False
workstress3d,S2,window_2585,1,0.0,1.0,True,False,False
workstress3d,S2,window_2586,1,0.0,1.0,True,False,False
workstress3d,S2,window_2587,1,0.0,1.0,True,False,False
workstress3d,S2,window_2588,1,0.0,1.0,True,False,False
workstress3d,S2,window_2589,1,0.0,1.0,True,False,False
workstress3d,S2,window_2590,1,0.0,1.0,True,False,False
workstress3d,S2,window_2591,1,0.0,1.0,True,False,False
workstress3d,S2,window_2592,1,0.0,1.0,True,False,False
workstress3d,S2,window_2593,1,0.0,1.0,True,False,False
